dts,jumps_1,jumps_2,jumps_3,jumps_4,jumps_5
02/11/2018,0,0,0,0,0
05/11/2018,0,0,0,-0,-0
06/11/2018,5.1628671919124e-05,0,0,3.32347239169168e-05,-0
07/11/2018,0,0,0,0,6.17552758395029e-05
08/11/2018,-0,0,0,0,0
09/11/2018,0,0,-0,0,0
12/11/2018,8.46022661253757e-05,0.000146509854103722,0,5.61209053072868e-05,-0
13/11/2018,0,-0,0,0,0
14/11/2018,-0,-0,0,0,-0
15/11/2018,-0,-0,0,-0,0
16/11/2018,-0,0,7.82573959186933e-05,0,0
19/11/2018,0,0,0,0,0
20/11/2018,0,0,0,0,0
21/11/2018,-0,-0,0,0,-0
26/11/2018,-0,0,0,-0,-0
27/11/2018,9.86750410588509e-05,0.000211583137973593,7.55980114911158e-05,-0,0
28/11/2018,5.93055763163176e-05,0,0.000120082337160368,0,0
29/11/2018,6.32353332129721e-05,0,0,0,-0
30/11/2018,0,0,0,-0,3.69980536773228e-05
03/12/2018,8.31908027144737e-05,0,0,0,-0
04/12/2018,-0,0,-0,0,0
06/12/2018,0,0.000256643288821761,-0,0,0
07/12/2018,-0,-0,-0,-0,-0
10/12/2018,-0,-0,-0,8.54276147918503e-05,0
11/12/2018,0,0,6.04866338387529e-05,0,0
12/12/2018,-0,0,-0,0,-0
13/12/2018,0,0,0,-0,0
14/12/2018,0,-0,-0,-0,0
17/12/2018,0,0,-0,0,0.000104216106413391
18/12/2018,0,0,0,0,0
19/12/2018,0,0,0,0,0
20/12/2018,0,0,0,-0,0
21/12/2018,0,-0,0,0,0
26/12/2018,0,0,0,-0,0
27/12/2018,-0,-0,0,0,0
28/12/2018,0,0,-0,-0,-0
31/12/2018,0,-0,0,0,0
02/01/2019,-0,-0,0,-0,-0
03/01/2019,0,0,0,0,0
04/01/2019,0,0,0,0,0
07/01/2019,0,-0,0,0,-0
08/01/2019,0,-0,0,0,-0
09/01/2019,0,-0,0,0,4.26482070229364e-05
10/01/2019,0,0,0,0,0
11/01/2019,0,-0,0,6.52042272684616e-05,2.44045702847949e-05
14/01/2019,0,0,0,3.17450708805361e-05,1.53545697775526e-05
15/01/2019,5.11864275363605e-05,0,3.0671407340867e-05,0,4.74393655638106e-05
16/01/2019,5.44834830229407e-05,0,0,0,0
17/01/2019,0,0,-0,-0,-0
18/01/2019,4.09398913774595e-05,0,0,-0,0
22/01/2019,0,0,0,0,0
23/01/2019,-0,0,0,0,3.50067080354818e-05
24/01/2019,0,-0,0,0,0
25/01/2019,0,-0,0,-0,0
28/01/2019,0,0,0,-0,0
29/01/2019,0,0,0,0,0
30/01/2019,-0,0,0,0,0
31/01/2019,6.88332057270607e-05,0,-0,-0,-0
01/02/2019,-0,0,0,0,0
04/02/2019,0,0,0,0,0
05/02/2019,-0,2.99320221788144e-05,0,1.13350221320164e-05,0
06/02/2019,0,-0,0,-0,3.02004454308654e-05
07/02/2019,-0,0,0,0,0
08/02/2019,0,0,3.12094056286312e-05,1.56443440136865e-05,3.74216212325372e-05
11/02/2019,0,0,3.06078944740716e-05,2.23859725659888e-05,0
12/02/2019,-0,0,5.9161990783516e-05,-0,-0
13/02/2019,0,-0,0,-0,0
14/02/2019,-0,-0,0.000290066744818674,2.19407399542188e-05,0
15/02/2019,-0,-0,-0,-0,0
19/02/2019,5.11013394492059e-05,3.84083526460498e-05,3.13277272936055e-05,-0,-0
20/02/2019,0,2.60681937207479e-05,0,0,0
21/02/2019,0,1.89341523051056e-05,0,0,0
22/02/2019,2.78399051536104e-05,0,0,0,0
25/02/2019,1.85123164497733e-05,3.1440463531925e-05,1.75294269585906e-05,0,-0
26/02/2019,-0,0,0,0,0
27/02/2019,5.00343106219853e-05,1.94385501715964e-05,0,0,0
28/02/2019,-0,0,0,0,0
01/03/2019,0,0,0,0,0
04/03/2019,0,0,0,0,0
05/03/2019,0,0,0,1.79442087547282e-05,0
06/03/2019,0,-0,0,-0,0
07/03/2019,0,0,0,4.06601540948453e-05,0
08/03/2019,-0,6.10464850076226e-05,-0,1.48220493684881e-05,-0
11/03/2019,2.10693023419159e-05,-0,0,1.23524205454252e-05,2.45966640205133e-05
12/03/2019,-0,0,0,0,0
13/03/2019,0,0,-0,0,0
14/03/2019,0,0,7.75272177870031e-06,-0,1.71794483983173e-05
15/03/2019,-0,2.86199936593924e-05,0,0,0
18/03/2019,-0,0,2.56312289038501e-05,-0,0
19/03/2019,0,0,0,0,0
20/03/2019,0,0,0,0,0
21/03/2019,6.53755820273391e-05,0,2.74700365961789e-05,0,4.73244357189305e-05
22/03/2019,0,-0,-0,-0,-0
25/03/2019,0,0,-0,-0,0
26/03/2019,0,0,0,1.19946861417856e-05,2.46299492143669e-05
27/03/2019,0,0,3.45822977419989e-05,1.60008259674596e-05,2.12492484703669e-05
28/03/2019,0,0,-0,-0,0
29/03/2019,-0,0,0,0,-0
01/04/2019,0,0,0,0,0
02/04/2019,0,0,2.38191669476435e-05,-0,0
03/04/2019,3.64173393733483e-05,-0,0,-0,2.34303442239613e-05
04/04/2019,0,0,-0,-0,0
05/04/2019,-0,-0,0,0,1.08251756275094e-05
08/04/2019,0,0,0,0,0
09/04/2019,-0,0,-0,0,0
10/04/2019,-0,0,-0,0,-0
11/04/2019,0,0,0,2.12726034684581e-05,0
12/04/2019,0,0,-0,0,8.37642960481555e-06
15/04/2019,2.36860428684434e-05,-0,8.01461478267922e-06,0,0
16/04/2019,0,0,0,0,2.13902973741257e-05
17/04/2019,-0,0,0,0,0
18/04/2019,0,0,0,0,2.52373425629081e-05
22/04/2019,1.57535106281005e-05,0,-0,0,1.38427892901912e-05
23/04/2019,0,0,0,2.53404372221511e-05,-0
24/04/2019,0,-0,0,0,1.27755174364232e-05
25/04/2019,0,0,0,0,-0
26/04/2019,0,-0,3.41949817253451e-05,1.36822938389194e-05,0
29/04/2019,0,0,2.07010701674774e-05,0,0
30/04/2019,0,0,0,1.81623182789001e-05,0
01/05/2019,0,0,0,0,2.31856008667258e-05
02/05/2019,0,0,0,-0,6.10884239993055e-05
03/05/2019,0,0,0,1.68091430162454e-05,0
06/05/2019,0,0,0,-0,4.74076121053357e-05
07/05/2019,0,0,0,0,0
08/05/2019,0,0,-0,0,0
09/05/2019,0,-0,-0,0,0
10/05/2019,0,-0,-0,-0,-0
13/05/2019,-0,-0,-0,-0,0
14/05/2019,0,0,6.16734905371405e-05,0,0
15/05/2019,0,-0,0,2.11769899856256e-05,0
16/05/2019,3.1729928662716e-05,2.85136422640254e-05,8.49185983475978e-05,0,0
17/05/2019,0,2.73083412065376e-05,0,0,-0
20/05/2019,0,0,7.71025546795043e-05,0,0
21/05/2019,-0,0,0,0,-0
22/05/2019,0,0,-0,0,0
23/05/2019,-0,-0,0,-0,-0
24/05/2019,6.21897319178169e-05,0,0,-0,0
28/05/2019,0,-0,2.0558510583723e-05,0,4.26920047519227e-05
29/05/2019,-0,0,0,0,3.1472062399764e-05
30/05/2019,4.89384002730304e-05,-0,2.37078460655756e-05,0,-0
31/05/2019,0,0,0,0,-0
03/06/2019,0.000232075007187293,0,0,0,-0
04/06/2019,0,-0,-0,0,-0
05/06/2019,-0,-0,0,2.7612970506483e-05,2.72963846640689e-05
06/06/2019,0,4.39496903625209e-05,0,2.35528146391982e-05,0
07/06/2019,0,0,0,0,0
10/06/2019,-0,0,0,0,0
11/06/2019,0,0,0,0,3.20691695833219e-05
12/06/2019,-0,2.20985873319013e-05,0,0,0
13/06/2019,2.98148908174516e-05,-0,0,0,0
14/06/2019,-0,0,4.02098130596378e-05,2.63622459772682e-05,-0
17/06/2019,-0,0,1.41727485722136e-05,0,-0
18/06/2019,-0,0,0,0,0
19/06/2019,0,0,4.62067775122391e-05,-0,3.55244785862642e-05
20/06/2019,0,-0,0,0,0
21/06/2019,1.77094747317367e-05,1.0554890337026e-05,0,-0,0
24/06/2019,1.5123711034421e-05,0,0,-0,0
25/06/2019,1.98906637493002e-05,0,-0,2.07575795110915e-05,0
26/06/2019,5.77554423066309e-05,2.77638141415924e-05,2.5095947181924e-05,0,0
27/06/2019,0,0,1.7653694671586e-05,-0,3.30118105527499e-05
28/06/2019,-0,0,7.71770316833354e-05,0,3.82778642409828e-05
01/07/2019,0,0,0,0,0
02/07/2019,1.19020142547717e-05,0,0,0,0
05/07/2019,2.53526832446263e-05,0,-0,7.2710796117211e-06,0
08/07/2019,3.21103250549039e-05,0,-0,-0,0
09/07/2019,2.07548634773919e-05,0,-0,0,0
10/07/2019,2.42525388342862e-05,0,0,0,0
11/07/2019,3.01648519816178e-05,-0,2.18563919563526e-05,0,0
12/07/2019,8.66468843207419e-06,1.85496179295148e-05,1.48279576495974e-05,0,0
15/07/2019,3.44448101000317e-05,-0,0,0,0
16/07/2019,0,1.6386987756079e-05,0,0,-0
17/07/2019,7.29385602425987e-06,-0,0,0,2.31319907327711e-05
18/07/2019,5.67898802678659e-05,0,0,0,0
19/07/2019,2.86490289537062e-05,-0,0,0,6.21037647075031e-05
22/07/2019,2.14227455664343e-05,-0,0,0,0
23/07/2019,0,1.02581034981753e-05,0,0,1.94924293939931e-05
24/07/2019,4.63884522874003e-05,1.46727054615765e-05,-0,-0,7.44953309625087e-06
25/07/2019,0,3.31570976945029e-05,-0,-0,0
26/07/2019,2.24025488565913e-05,0,0,0,0
29/07/2019,0,0,1.19281524902014e-05,5.72613010642042e-06,-0
30/07/2019,-0,2.13076975359095e-05,0,0,0
31/07/2019,0,-0,0,0,-0
01/08/2019,0,0,0,0,0.000107654838748554
02/08/2019,0,0,0,0.000788400822134569,0
05/08/2019,7.08817577182043e-05,0,0,0.000130291594363027,0
06/08/2019,0,-0,-0,0,0
07/08/2019,-0,-0,0,0.000148169589582315,-0
08/08/2019,0,0,-0,0,5.29516130105506e-05
09/08/2019,5.91992760964124e-05,0,0,-0,-0
12/08/2019,0,0,5.8141637307528e-05,-0,0
13/08/2019,0,0,0,0,0
14/08/2019,0,-0,-0,0,-0
15/08/2019,0,4.03531715207589e-05,0,0,0
16/08/2019,-0,0,0.000100845377697976,2.4475359633394e-05,0
19/08/2019,2.75550834188495e-05,-0,-0,0,0
20/08/2019,2.19902231799366e-05,0,5.77829996899393e-05,0,2.1619750753448e-05
21/08/2019,0,0,0,-0,0
22/08/2019,0,3.13282007419051e-05,0,2.14752008638763e-05,0
23/08/2019,0.000194337067705721,-0,-0,0,0
26/08/2019,0,0,4.04132555291199e-05,2.20275017298542e-05,0
27/08/2019,0,-0,0,0,0
28/08/2019,0,3.44463008917777e-05,-0,0,2.8250879881624e-05
29/08/2019,1.84255259720405e-05,-0,0,0,4.92535773432814e-05
30/08/2019,-0,0,0,-0,0
03/09/2019,-0,0.000104617154426062,-0,0,0
04/09/2019,0,0,-0,0,0
05/09/2019,0,0,0,4.71622211888512e-05,0
06/09/2019,-0,0,0,1.31672511151469e-05,4.70410343773546e-05
09/09/2019,-0,-0,0,0,0
10/09/2019,7.80806736810403e-05,2.9415819355735e-05,4.3219393992401e-05,0.000108939254570924,0
11/09/2019,6.18874397278788e-05,0,3.52326231620263e-05,0,2.89701190849745e-05
12/09/2019,-0,1.72156797472486e-05,0,0,0
13/09/2019,0,0,0,0,0
16/09/2019,2.92913368029481e-05,-0,0,0,0
17/09/2019,0,0,0,2.5112446768004e-05,0
18/09/2019,0,0,0,1.11305651343305e-05,0
19/09/2019,0,0,4.25903725193066e-05,0,0
20/09/2019,0,4.57549600376755e-05,8.75120494641424e-05,3.86309328422785e-05,3.39607592620152e-05
23/09/2019,2.40849799916201e-05,-0,0,1.24997133457599e-05,0
24/09/2019,0,-0,6.00525181848776e-05,4.14035464378298e-05,0
25/09/2019,0,-0,0,1.18834714777553e-05,2.60486469181814e-05
26/09/2019,1.7319601629305e-05,4.63939400237577e-05,-0,2.6890184724517e-05,-0
27/09/2019,0,0,0,0,6.17253985711159e-05
30/09/2019,3.25693882469044e-05,0,5.49011885936492e-05,0,0
01/10/2019,0,0,-0,8.20988546602314e-05,-0
02/10/2019,-0,0,0,4.50402371121973e-05,-0
03/10/2019,7.08011617359362e-05,0,0.000142154735030787,0.000136036506719921,0
04/10/2019,0,1.74840118961588e-05,2.32355872999217e-05,1.6517947622226e-05,0
07/10/2019,0,0,0,0,1.92256245953359e-05
08/10/2019,0,-0,-0,-0,0
09/10/2019,0,1.43921436636336e-05,6.28694122126874e-05,-0,0
10/10/2019,0,3.02414184857349e-05,7.12253563038807e-05,2.1425087788944e-05,0
11/10/2019,-0,1.51497796949227e-05,0,0,2.51275298379998e-05
14/10/2019,0,1.24327893204558e-05,0,1.70013880195143e-05,9.74532445534402e-06
15/10/2019,-0,0,0,0,0
16/10/2019,2.70607644016956e-05,0,-0,0,0
17/10/2019,0,0,0,0,0
18/10/2019,1.6884499987418e-05,-0,2.44736533609504e-05,0,-0
21/10/2019,-0,-0,0,0,0
22/10/2019,0,0,-0,0,0
23/10/2019,1.75926179734609e-05,0,7.92107355995091e-05,0,3.41481155049931e-05
24/10/2019,1.94147413540988e-05,1.66534702379256e-05,0,0,0
25/10/2019,0,-0,1.93082906424537e-05,0,0
28/10/2019,0,-0,0,-0,0
29/10/2019,0,-0,-0,0,-0
30/10/2019,-0,-0,0,0,-0
31/10/2019,0,0,3.20255530125167e-05,0,-0
01/11/2019,0,0,0,0,4.24597281690748e-05
04/11/2019,0,1.11997973769185e-05,0,1.66114959295077e-05,9.40577407907036e-06
05/11/2019,-0,0,-0,0,8.34878985174333e-06
06/11/2019,-0,0,-0,0,0
07/11/2019,-0,0,2.68770148221135e-05,0,0
08/11/2019,0,1.22894653526988e-05,0,0,-0
11/11/2019,0,-0,6.73609192212153e-05,1.18470478260435e-05,1.54065612387256e-05
12/11/2019,0,1.10962051493668e-05,0,-0,-0
13/11/2019,2.07445672104413e-05,0,0,0,1.00818394737763e-05
14/11/2019,-0,1.55212342593924e-05,-0,1.48188137906052e-05,1.79498920944385e-05
15/11/2019,7.49168504898623e-06,0,6.39433440449823e-05,-0,0
18/11/2019,-0,0,0,3.09939591032643e-05,0
19/11/2019,1.9435673038072e-05,1.4043160199985e-05,0,-0,-0
20/11/2019,0,0,0,-0,0
21/11/2019,0,-0,4.62265531387912e-05,0,0
22/11/2019,0,9.32783591141595e-06,3.21143075251657e-05,9.16040539654637e-06,-0
25/11/2019,3.72027140085775e-05,2.23340034934541e-05,8.0363421905921e-06,-0,0
26/11/2019,5.05367776064101e-05,1.74009860446637e-05,2.85526797394031e-05,1.53780457229966e-05,0
27/11/2019,0,-0,5.2990989845577e-05,1.02393663825717e-05,0
02/12/2019,0,0,0,0,0
03/12/2019,-0,-0,0,0,0
04/12/2019,0,1.76042046535306e-05,0,0,0
05/12/2019,0,3.7449464382061e-05,2.23837725593288e-05,0,0
06/12/2019,0,-0,0,0,0
09/12/2019,0,1.80083030746498e-05,0,2.68563566201742e-05,1.48530754946479e-05
10/12/2019,3.11968319806926e-05,0,0,0,0
11/12/2019,0,2.35092074734314e-05,0,-0,1.92417670097189e-05
12/12/2019,0.00016748498554861,2.84153615396212e-05,8.26371195100043e-05,8.22491423240798e-05,7.16715820475098e-05
13/12/2019,0,0,0,0,-0
16/12/2019,0,0,0,0,0
17/12/2019,0,0,0,0,-0
18/12/2019,0,1.69263084150395e-05,1.29601490331882e-05,8.73952556847469e-06,4.50495612621e-06
19/12/2019,0,-0,0,0,1.73093211594863e-05
20/12/2019,0,0,1.42443469815855e-05,1.00141091101057e-05,3.7777863668482e-05
23/12/2019,6.92058246356672e-06,-0,-0,1.26741838919193e-05,0
26/12/2019,0,0,0,-0,0
27/12/2019,0,6.54404391695055e-05,0,0,0
30/12/2019,0,0,0,0,-0
31/12/2019,3.41581784451135e-05,2.17944156167594e-05,-0,0,0
02/01/2020,0,-0,0,0,0
03/01/2020,0,0,5.73712597552462e-05,0,7.47172691073068e-05
06/01/2020,0,0,1.24904401372723e-05,0,1.45785832538421e-05
07/01/2020,2.38639280639396e-05,0,0,8.41243779496349e-06,0
08/01/2020,0,0,3.14762990500716e-05,-0,1.86508897110812e-05
09/01/2020,-0,-0,0,0,0
10/01/2020,0,3.32183679472898e-05,1.43900518006224e-05,-0,0
13/01/2020,1.94215298660708e-05,0,0,0,-0
14/01/2020,-0,0,9.10195066328496e-06,0,0
15/01/2020,-0,0,0,2.09680537526694e-05,0
16/01/2020,2.35140091232689e-05,0,0,-0,0
17/01/2020,0,2.62257814609404e-05,0,0,1.91906817555424e-05
21/01/2020,-0,0,0,2.45724366419846e-05,0
22/01/2020,-0,-0,-0,0,0
23/01/2020,1.80595561783428e-05,0,5.80054151116872e-05,0,0
24/01/2020,-0,0,-0,0,0
27/01/2020,0,0,-0,0,-0
28/01/2020,0,-0,2.10094662325615e-05,-0,-0
29/01/2020,-0,0,0,0,0
30/01/2020,0,-0,-0,0,0
31/01/2020,-0,0,0,-0,-0
03/02/2020,9.71388282693684e-05,9.00718245535316e-05,0,0,0
04/02/2020,-0,0,0,0,-0
05/02/2020,-0,0,-0,9.60365466412492e-05,-0
06/02/2020,0,3.46413156376898e-05,0,0,4.06896050333003e-05
07/02/2020,0,-0,3.67596230292347e-05,-0,-0
10/02/2020,0.000105725147753557,9.03884256045406e-05,0,-0,-0
11/02/2020,0,0,-0,3.87832285957479e-05,0
12/02/2020,0,0,0,0,0
13/02/2020,0,0,5.14371186985612e-05,-0,0
14/02/2020,0,0,6.90272101062482e-05,0,-0
18/02/2020,0,5.90082243832675e-05,0,7.69567497836887e-05,1.7098002517776e-05
19/02/2020,1.29017302452154e-05,0,2.01997499198721e-05,1.24814068964641e-05,-0
20/02/2020,0,0,0,2.58051764903939e-05,-0
21/02/2020,-0,-0,0,0,0
24/02/2020,0,0,0,0,0
25/02/2020,-0,-0,-0,-0,-0
26/02/2020,0,0,-0,0,-0
27/02/2020,-0,-0,0.000290208195159501,-0,-0
28/02/2020,-0,0,0,-0,0
02/03/2020,0,-0,0,0,-0
03/03/2020,-0,-0,0,-0,-0
04/03/2020,0,0,0,0,0
05/03/2020,-0,-0,0,0,-0
06/03/2020,-0,-0,-0,-0,-0
09/03/2020,0.00117977480925663,0,0,0,0.000877739629094273
10/03/2020,-0,-0,-0,-0,-0
11/03/2020,-0,-0,-0,-0,0
12/03/2020,0,0,0.00169084694986641,0,0
13/03/2020,0,0,0.00118580511859996,0,0
16/03/2020,0,0.000799037902970625,0,-0,0
17/03/2020,0,0.000793898097965182,-0,0,0
18/03/2020,0,0,-0,-0,-0
19/03/2020,0,-0,0.00104407836230448,0,-0
20/03/2020,-0,0,-0,0,0
23/03/2020,0.00116853174384663,0,0,0,0
24/03/2020,0,0.000189322962560828,0,0,0
25/03/2020,-0,0,0,0,0
26/03/2020,0,0,0.000975699474635923,0,0.000440749933184964
27/03/2020,0.000205941770433759,0,0,-0,0
30/03/2020,0,0,0.000175369418062977,-0,0
31/03/2020,-0,0,0,-0,-0
01/04/2020,-0,0,0,0,0
02/04/2020,-0,0,-0,0,0
03/04/2020,0,0,0,-0,0
06/04/2020,0.000193063967746714,0,0.000248564080766136,0.00021325877603265,0.000182954479589568
07/04/2020,0,0,0,0,0.000269142740946921
08/04/2020,-0,0,-0,-0,-0
09/04/2020,-0,-0,0,-0,-0
13/04/2020,0,0.000131142369616356,9.86682164879887e-05,0,0
14/04/2020,-0,0.000142177006130451,0,8.26200525875222e-05,0
15/04/2020,0,-0,0,0,0
16/04/2020,-0,0.0002007261572165,0,0,9.6974775349919e-05
17/04/2020,0,-0,7.88929311162953e-05,0,0
20/04/2020,5.05745476267371e-05,0,8.63360039481301e-05,0,0
21/04/2020,0,-0,0.000114048812461233,-0,0
22/04/2020,0,6.72490167722087e-05,-0,0,0
23/04/2020,5.97172124524173e-05,6.06407739463264e-05,0,0,6.15756874934112e-05
24/04/2020,0,0,0,0,-0
27/04/2020,0,0,0,0,0
28/04/2020,0,0,0,-0,-0
29/04/2020,0,0,0,0,0
30/04/2020,0,0,0,0,0
01/05/2020,0,0,0,-0,0
04/05/2020,-0,0,0,0,0
05/05/2020,0,-0,0,0,0
06/05/2020,0,0,0,0,6.34722034329273e-05
07/05/2020,2.96525472085987e-05,0,0,5.36810937253654e-05,0
08/05/2020,2.86812150146692e-05,-0,0,0,2.23441826144073e-05
11/05/2020,-0,-0,0,0,0
12/05/2020,-0,-0,-0,0,0
13/05/2020,0,0,0,0,0.000177947538481386
14/05/2020,-0,0.000109293526666374,0,0,0
15/05/2020,0,0,0.000177258965831094,-0,8.99652728390505e-05
18/05/2020,3.6190550307735e-05,0,-0,0,4.38946921994037e-05
19/05/2020,0,8.55302344588532e-05,0,0,3.56689214179324e-05
20/05/2020,0,0,0,-0,0
21/05/2020,0,0,-0,0,0
22/05/2020,-0,-0,4.34000351895242e-05,6.2949670687538e-05,0
26/05/2020,-0,0,0,-0,4.82582872045524e-05
27/05/2020,7.08259095609832e-05,0,0,-0,-0
28/05/2020,0,0,5.98115459168617e-05,0,0
29/05/2020,0,0,0.000478155010899966,0.000108608465314625,0
01/06/2020,0,0,0,-0,0
02/06/2020,0,-0,7.75154459930981e-05,4.30018519365118e-05,3.58006050980459e-05
03/06/2020,0,0,0,0,0
04/06/2020,0,0,0,-0,0
05/06/2020,0,0,0,0,4.67349843562113e-05
08/06/2020,-0,-0,6.7536212271994e-05,0,2.61312106087601e-05
09/06/2020,0,0,0,0,0
10/06/2020,7.41015313607024e-05,-0,5.27526511790533e-05,0,0
11/06/2020,0,0,0.000141698764134815,0,-0
12/06/2020,-0,-0,-0,-0,-0
15/06/2020,0,0,0,0.00016370766449113,0
16/06/2020,-0,-0,0,-0,-0
17/06/2020,-0,-0,0,0,-0
18/06/2020,0,0,0,0,0
19/06/2020,0,0,0,0,-0
22/06/2020,2.14032545100538e-05,0,-0,0,-0
23/06/2020,-0,0,4.56054615037891e-05,0,0
24/06/2020,-0,-0,0,0,-0
25/06/2020,-0,0,0,0.000103753258489582,-0
26/06/2020,0,-0,0,-0,0
29/06/2020,0,0,0,0,4.56737911912722e-05
30/06/2020,0,4.92334946823637e-05,0.000119354558218522,3.8156317257518e-05,5.44051386769163e-05
01/07/2020,2.61545488171271e-05,0,0,0,3.40102145304813e-05
02/07/2020,0,0,0,0,0
06/07/2020,-0,-0,-0,0,-0
07/07/2020,0,0.000114611972946666,0,0,0
08/07/2020,0,6.92046639318487e-05,0,0,0
09/07/2020,-0,-0,0,3.37361218662587e-05,0
10/07/2020,0,-0,0,7.4281951453803e-05,0
13/07/2020,0,0,0,5.06531624437885e-05,0
14/07/2020,0,0,0,0,-0
15/07/2020,0,-0,0,0,0
16/07/2020,0,0,0,0,5.35133079808555e-05
17/07/2020,-0,0,0,0,0
20/07/2020,0,0,0,0,-0
21/07/2020,0,0.000237430821276704,6.71475663716191e-05,-0,-0
22/07/2020,3.42373597662913e-05,0,0,0,-0
23/07/2020,0,0,7.15034360231734e-05,2.85668574660474e-05,-0
24/07/2020,-0,-0,0,0,0
27/07/2020,0,-0,0,-0,0
28/07/2020,0,-0,8.65815941668236e-05,0,1.81812022471225e-05
29/07/2020,0,0,0,-0,-0
30/07/2020,-0,0,0,0,0
31/07/2020,0,-0,0,0,0
03/08/2020,0,0,-0,2.78644669419669e-05,-0
04/08/2020,0,0,2.89580117546884e-05,5.16060239791504e-05,8.94021968976308e-05
05/08/2020,0,0,5.41779831419233e-05,0,0
06/08/2020,0,-0,0,3.13567111283242e-05,0
07/08/2020,0,-0,2.50158950250881e-05,0,-0
10/08/2020,-0,0,6.80212402476944e-05,-0,0.000123157638789983
11/08/2020,0,6.53582600337144e-05,6.60047727554683e-05,0,9.72243524367946e-05
12/08/2020,-0,-0,-0,0,0
13/08/2020,-0,-0,0.000612205949879975,-0,-0
14/08/2020,0,0,0,0,0
17/08/2020,0,0,0,0,0
18/08/2020,0,0,0,0,-0
19/08/2020,0,0,1.64048289438863e-05,0,-0
20/08/2020,-0,0,0,-0,-0
21/08/2020,-0,-0,1.75174137149196e-05,1.74901382415217e-05,0
24/08/2020,-0,0,0,0,-0
25/08/2020,-0,0,1.81259505350351e-05,-0,0
26/08/2020,-0,-0,0,0,-0
27/08/2020,0,0,2.97776447616999e-05,0,-0
28/08/2020,0,-0,0,1.51430747437814e-05,0
31/08/2020,0,-0,0,0,0
01/09/2020,0,-0,-0,0,-0
02/09/2020,0,0,7.3776335192974e-05,8.22752381325365e-05,0
03/09/2020,0,-0,0,0,-0
04/09/2020,-0,-0,-0,0,0
08/09/2020,0,-0,0,0,0
09/09/2020,0,-0,6.78353189279408e-05,-0,0
10/09/2020,-0,-0,0,5.484176965814e-05,-0
11/09/2020,-0,0,-0,0,-0
14/09/2020,-0,0,-0,0,0
15/09/2020,0,0,2.51451060267819e-05,1.83046200796693e-05,0
16/09/2020,0,0,0,0,9.1752199521441e-05
17/09/2020,-0,-0,0,0,0
18/09/2020,0.00022152120680464,9.73572813173706e-05,0,0,0
21/09/2020,-0,-0,5.55408748210808e-05,0,0
22/09/2020,0,0,-0,5.01302384424e-05,-0
23/09/2020,0,-0,-0,0,0
24/09/2020,0,0.000197686351775488,0,0,0
25/09/2020,-0,0,0,4.9457294018466e-05,-0
28/09/2020,-0,-0,-0,0,6.50361952116273e-05
29/09/2020,0,0,0,0,-0
30/09/2020,0,-0,0,0,-0
01/10/2020,0,0,0,0,0
02/10/2020,0,-0,0,-0,0
05/10/2020,-0,0,0,0,0
06/10/2020,0,-0,9.97118952972377e-05,7.7103144458295e-05,0
07/10/2020,0,0,0,2.03437033982101e-05,0
08/10/2020,3.78629784549092e-05,0,0,0,-0
09/10/2020,0,-0,0,0.000174209383335922,0
12/10/2020,-0,-0,0,0,-0
13/10/2020,0.000403400290328537,-0,4.52292840246688e-05,-0,-0
14/10/2020,0.000100095394742504,-0,0,0,0
15/10/2020,-0,-0,0,0,-0
16/10/2020,0,0.00154384290505844,0,0,0
19/10/2020,0,0,5.23167291026917e-05,2.89142423129153e-05,-0
20/10/2020,0,0,0,9.33616557053996e-05,0
21/10/2020,8.04349275210731e-05,0,-0,5.26811398718048e-05,0
22/10/2020,-0,-0,0,4.17264192544651e-05,0
23/10/2020,0,0,0,0,0
26/10/2020,0,0,0,0,-0
27/10/2020,0,0,-0,0.000120509950383596,0
28/10/2020,-0,-0,0,0,0
29/10/2020,0.000313369093312948,0,-0,-0,7.74832763281148e-05
30/10/2020,0,-0,0,0.000159321411591911,0
02/11/2020,0,-0,7.64408215603972e-05,-0,-0
03/11/2020,0,0,0,-0,5.69083191843407e-05
04/11/2020,0,0,0,0,0
05/11/2020,-0,8.65547945751568e-05,0,-0,0
06/11/2020,0.000108029938217905,0.000132867657522483,0,0,0
09/11/2020,0,0.000795593836699976,0,0,-0
10/11/2020,0,-0,0,-0,-0
11/11/2020,-0,0,0,0,-0
12/11/2020,-0,-0,0,0,0
13/11/2020,-0,0,-0,1.79436035174622e-05,-0
16/11/2020,0,0,-0,-0,0
17/11/2020,0,-0,0,0,0
18/11/2020,0,-0,-0,0,0
19/11/2020,0,0,-0,-0,-0
20/11/2020,0,-0,-0,0,3.09208203308916e-05
23/11/2020,-0,0,0,0,0
24/11/2020,0.000112022433592715,0,-0,0,3.96494550118343e-05
25/11/2020,0,0,2.37634187638448e-05,0,-0
30/11/2020,0.000226786660386965,6.13038007671394e-05,0,0,0
01/12/2020,0,6.11692845555032e-05,3.7990114798368e-05,3.5296259184335e-05,0
02/12/2020,0,0,1.50564046120956e-05,0,0
03/12/2020,-0,4.38218298910417e-05,2.42276943520415e-05,-0,0
04/12/2020,0,2.54858473231756e-05,0,0,0
07/12/2020,0,5.0607851608484e-05,0,-0,0
08/12/2020,0,-0,1.38805462106759e-05,0,-0
09/12/2020,0,-0,-0,4.41326372103369e-05,0
10/12/2020,0,0,0,0,9.41890505579948e-05
